Date/Time	Velocidad a 100m [m/s]	StdAne1 [m/s]	Velocidad a 80 [m/s]	StdAne2 [m/s]	Veleta a 100 [°]	Veleta a 80 m [°]	temperatura 5 [°C]
2017-02-07 02:30	3,922	0,577	2,802	0,473	23,0	8,0	14,57
2017-02-07 02:40	2,824	0,928	2,147	0,402	345,0	304,0	14,57
2017-02-07 02:50	1,431	0,305	2,633	0,520	322,0	280,0	14,44
2017-02-07 03:00	1,361	0,264	1,148	0,402	322,0	340,0	14,20
2017-02-07 03:10	0,860	0,197	0,861	0,421	24,0	1,0	13,96
2017-02-07 03:20	0,784	0,233	1,592	0,292	14,0	260,0	14,20
2017-02-07 03:30	1,211	0,278	2,997	0,264	316,0	277,0	13,83
2017-02-07 03:40	1,010	0,352	2,280	0,340	325,0	281,0	13,35
2017-02-07 03:50	1,208	0,457	2,123	0,278	323,0	269,0	13,47
2017-02-07 04:00	0,931	0,305	1,884	0,248	238,0	267,0	13,22
2017-02-07 04:10	0,692	0,249	1,931	0,175	281,0	285,0	13,71
2017-02-07 04:20	0,798	0,197	2,112	0,317	278,0	269,0	13,35
2017-02-07 04:30	1,067	0,610	1,760	0,576	221,0	273,0	13,35
2017-02-07 04:40	0,803	0,249	2,234	0,304	235,0	263,0	13,10
2017-02-07 04:50	1,355	0,363	1,605	0,278	281,0	290,0	13,35
2017-02-07 05:00	1,507	0,341	1,699	0,490	248,0	267,0	12,86
2017-02-07 05:10	1,176	0,440	1,348	0,340	243,0	255,0	13,22
2017-02-07 05:20	3,416	1,223	1,577	0,527	3,0	336,0	12,86
2017-02-07 05:30	3,362	1,417	2,641	0,838	357,0	325,0	13,35
2017-02-07 05:40	2,438	0,742	2,835	0,520	274,0	283,0	12,61
2017-02-07 05:50	2,228	0,584	1,409	0,465	239,0	262,0	13,10
2017-02-07 06:00	1,706	0,732	0,934	0,383	193,0	259,0	13,71
2017-02-07 06:10	2,052	0,858	1,784	0,481	183,0	291,0	12,98
2017-02-07 06:20	1,621	0,693	1,624	0,352	162,0	257,0	12,86
2017-02-07 06:30	1,442	0,597	1,228	0,248	146,0	278,0	12,98
2017-02-07 06:40	1,455	0,506	1,442	0,393	49,0	277,0	13,10
2017-02-07 06:50	1,577	0,563	2,580	0,703	0,0	270,0	13,35
2017-02-07 07:00	2,138	0,491	2,446	0,456	295,0	322,0	12,98
2017-02-07 07:10	0,561	0,249	0,669	0,278	307,0	316,0	13,10
2017-02-07 07:20	1,459	0,840	1,388	0,576	352,0	274,0	12,73
2017-02-07 07:30	1,712	0,885	2,622	0,512	325,0	291,0	12,37
2017-02-07 07:40	1,877	0,659	1,285	0,373	38,0	266,0	12,86
2017-02-07 07:50	1,777	0,670	1,480	0,373	352,0	312,0	12,37
2017-02-07 08:00	2,119	0,557	2,173	0,652	329,0	283,0	12,86
2017-02-07 08:10	1,322	0,563	2,164	0,975	323,0	301,0	11,88
2017-02-07 08:20	1,132	0,584	1,052	0,278	59,0	246,0	13,71
2017-02-07 08:30	1,265	0,797	1,105	0,317	93,0	218,0	14,08
2017-02-07 08:40	1,232	0,521	1,265	0,383	52,0	163,0	14,57
2017-02-07 08:50	2,252	0,329	1,301	0,430	46,0	252,0	14,81
2017-02-07 09:00	1,755	0,563	1,873	0,402	7,0	290,0	15,42
2017-02-07 09:10	0,888	0,440	1,228	0,490	35,0	257,0	16,15
2017-02-07 09:20	1,298	0,563	0,853	0,264	41,0	239,0	16,89
2017-02-07 09:30	2,353	0,710	1,999	0,776	39,0	293,0	17,50
2017-02-07 09:40	4,232	0,931	3,771	0,719	45,0	38,0	17,86
2017-02-07 09:50	5,074	0,957	4,441	0,913	35,0	35,0	18,35
2017-02-07 10:00	6,190	1,030	5,641	1,163	34,0	39,0	18,59
2017-02-07 10:10	4,555	0,996	4,200	0,887	28,0	24,0	19,20
2017-02-07 10:20	4,128	0,698	3,553	0,878	42,0	45,0	19,69
2017-02-07 10:30	3,408	0,768	3,754	0,904	34,0	32,0	20,18
2017-02-07 10:40	3,384	0,835	3,461	0,892	49,0	46,0	20,67
2017-02-07 10:50	5,811	0,577	5,508	0,796	52,0	52,0	20,91
2017-02-07 11:00	7,693	0,726	7,258	0,883	46,0	46,0	20,55
2017-02-07 11:10	8,468	0,858	7,763	1,112	45,0	48,0	20,18
2017-02-07 11:20	8,438	0,782	8,088	0,887	48,0	53,0	20,18
2017-02-07 11:30	8,076	0,957	7,774	1,261	62,0	66,0	20,30
2017-02-07 11:40	8,177	1,270	7,285	1,185	48,0	51,0	20,43
2017-02-07 11:50	8,166	1,147	7,176	1,165	39,0	45,0	20,55
2017-02-07 12:00	6,877	0,889	6,875	1,136	44,0	46,0	20,79
2017-02-07 12:10	7,634	0,670	7,125	0,883	53,0	55,0	20,91
2017-02-07 12:20	8,386	0,623	7,787	0,990	45,0	48,0	20,91
2017-02-07 12:30	8,689	0,577	8,758	0,680	45,0	48,0	20,43
2017-02-07 12:40	8,155	0,802	7,792	0,861	42,0	44,0	20,91
2017-02-07 12:50	8,035	0,571	8,229	0,608	46,0	46,0	20,91
2017-02-07 13:00	7,946	0,902	7,339	1,122	48,0	49,0	21,28
2017-02-07 13:10	7,884	0,693	7,719	0,751	48,0	51,0	21,28
2017-02-07 13:20	7,542	0,682	7,356	0,878	45,0	44,0	21,40
2017-02-07 13:30	7,865	0,623	7,883	0,848	44,0	41,0	21,28
2017-02-07 13:40	8,259	0,705	7,842	0,922	45,0	45,0	21,40
2017-02-07 13:50	8,286	0,659	7,904	0,824	48,0	46,0	21,16
2017-02-07 14:00	8,713	0,968	8,645	1,055	49,0	49,0	21,04
2017-02-07 14:10	9,406	0,676	8,346	1,112	46,0	48,0	21,28
2017-02-07 14:20	8,803	1,023	8,151	1,129	44,0	48,0	21,04
2017-02-07 14:30	8,675	0,871	8,101	1,195	42,0	44,0	21,28
2017-02-07 14:40	8,395	0,835	7,703	1,108	44,0	46,0	21,28
2017-02-07 14:50	8,288	0,816	7,901	1,043	46,0	51,0	21,28
2017-02-07 15:00	8,218	0,782	7,505	0,878	52,0	53,0	21,28
2017-02-07 15:10	7,882	0,988	7,616	1,132	58,0	56,0	21,04
2017-02-07 15:20	8,661	1,057	8,162	0,998	52,0	53,0	20,91
2017-02-07 15:30	9,026	0,812	8,295	1,047	51,0	52,0	20,79
2017-02-07 15:40	8,539	0,858	7,925	1,179	44,0	49,0	20,79
2017-02-07 15:50	8,090	1,128	7,866	1,021	38,0	46,0	20,55
2017-02-07 16:00	7,960	1,012	7,361	1,142	35,0	39,0	20,79
2017-02-07 16:10	7,882	0,885	7,443	1,036	38,0	45,0	20,79
2017-02-07 16:20	9,295	0,940	8,034	1,132	45,0	49,0	20,67
2017-02-07 16:30	9,268	1,134	8,292	1,136	48,0	52,0	20,55
2017-02-07 16:40	9,502	1,046	9,043	1,104	46,0	52,0	20,18
2017-02-07 16:50	9,576	0,960	8,449	1,372	44,0	49,0	20,30
2017-02-07 17:00	9,463	1,053	8,438	1,378	45,0	51,0	20,30
2017-02-07 17:10	9,692	0,831	8,488	0,983	45,0	51,0	20,43
2017-02-07 17:20	9,543	0,911	8,884	1,173	45,0	52,0	20,30
2017-02-07 17:30	9,159	0,762	8,227	1,036	48,0	53,0	20,30
2017-02-07 17:40	8,917	0,693	8,192	0,917	45,0	52,0	20,18
2017-02-07 17:50	8,972	0,936	8,124	1,175	49,0	56,0	19,81
2017-02-07 18:00	7,636	1,113	6,593	1,066	45,0	53,0	19,69
2017-02-07 18:10	7,479	0,928	6,091	0,998	38,0	48,0	19,45
2017-02-07 18:20	7,566	1,306	5,676	1,051	37,0	45,0	19,20
2017-02-07 18:30	7,335	1,194	5,519	0,930	41,0	49,0	18,84
2017-02-07 18:40	5,306	1,417	3,211	1,021	38,0	45,0	18,59
2017-02-07 18:50	2,233	1,158	1,594	0,497	55,0	108,0	18,35
2017-02-07 19:00	1,701	0,543	2,031	0,373	146,0	152,0	18,35
2017-02-07 19:10	1,893	0,482	2,563	0,402	156,0	146,0	18,11
2017-02-07 19:20	1,409	0,457	2,093	0,512	165,0	156,0	17,98
2017-02-07 19:30	2,209	0,710	2,036	0,640	73,0	125,0	17,86
2017-02-07 19:40	2,054	0,634	2,218	0,402	59,0	91,0	17,62
2017-02-07 19:50	2,323	1,111	1,577	0,634	32,0	59,0	17,37
2017-02-07 20:00	4,270	0,782	3,765	0,874	46,0	60,0	17,37
2017-02-07 20:10	5,135	0,440	5,141	0,393	30,0	31,0	17,25
2017-02-07 20:20	4,819	0,422	3,573	0,675	31,0	37,0	17,01
2017-02-07 20:30	4,699	0,693	3,497	0,602	27,0	32,0	16,89
2017-02-07 20:40	4,525	0,616	3,567	0,687	18,0	13,0	16,76
2017-02-07 20:50	3,454	0,732	2,473	0,602	13,0	6,0	16,64
2017-02-07 21:00	2,505	0,528	1,621	0,402	32,0	49,0	16,52
2017-02-07 21:10	3,620	0,557	3,429	0,527	48,0	52,0	16,52
2017-02-07 21:20	3,478	0,329	3,569	0,264	46,0	56,0	16,52
2017-02-07 21:30	3,215	0,363	2,929	0,292	30,0	37,0	16,27
2017-02-07 21:40	3,271	0,449	2,937	0,352	30,0	27,0	16,15
2017-02-07 21:50	3,087	0,440	2,693	0,363	45,0	42,0	16,15
2017-02-07 22:00	2,878	0,616	1,971	0,421	30,0	46,0	16,15
2017-02-07 22:10	3,081	0,688	3,274	0,563	41,0	55,0	16,15
2017-02-07 22:20	4,745	1,015	4,343	0,824	21,0	27,0	16,03
2017-02-07 22:30	4,270	0,688	3,059	0,583	28,0	30,0	15,79
2017-02-07 22:40	4,403	0,557	3,608	0,589	27,0	27,0	15,91
2017-02-07 22:50	3,609	0,768	2,088	0,687	11,0	21,0	15,54
2017-02-07 23:00	3,680	0,778	2,900	0,791	20,0	23,0	15,66
2017-02-07 23:10	3,644	0,563	2,589	0,512	30,0	30,0	15,42
2017-02-07 23:20	3,182	0,550	2,264	0,542	23,0	28,0	15,54
2017-02-07 23:30	2,946	0,688	1,836	0,439	31,0	49,0	15,66
2017-02-07 23:40	1,989	0,715	1,426	0,596	27,0	48,0	15,79
2017-02-07 23:50	2,628	0,762	2,001	0,645	18,0	45,0	15,79
2017-02-08 00:00	3,441	0,665	2,161	0,589	10,0	4,0	15,42
2017-02-08 00:10	3,919	0,826	2,530	0,848	13,0	357,0	15,42
2017-02-08 00:20	5,760	1,395	3,947	1,285	25,0	11,0	15,54
2017-02-08 00:30	6,347	1,312	3,963	1,165	25,0	14,0	15,91
2017-02-08 00:40	5,828	1,219	3,569	0,967	24,0	10,0	15,79
2017-02-08 00:50	8,006	1,344	6,574	1,497	25,0	23,0	15,91
2017-02-08 01:00	5,172	1,375	4,161	1,384	11,0	1,0	15,66
2017-02-08 01:10	5,279	1,174	4,219	0,970	15,0	1,0	15,66
2017-02-08 01:20	3,470	0,758	2,229	0,692	0,0	328,0	14,93
2017-02-08 01:30	4,143	0,919	2,861	0,634	11,0	359,0	15,30
2017-02-08 01:40	3,726	0,762	2,585	0,640	353,0	333,0	15,18
2017-02-08 01:50	1,921	0,693	1,703	0,329	345,0	277,0	14,32
2017-02-08 02:00	1,148	0,249	1,797	0,264	338,0	270,0	14,08
2017-02-08 02:10	2,135	0,482	1,024	0,329	7,0	280,0	14,44
2017-02-08 02:20	2,911	0,732	1,629	0,505	10,0	339,0	14,08
2017-02-08 02:30	3,729	1,078	2,050	0,970	18,0	346,0	14,57
2017-02-08 02:40	7,307	1,791	4,121	1,591	20,0	354,0	14,93
2017-02-08 02:50	5,347	1,297	2,698	1,032	11,0	338,0	14,20
2017-02-08 03:00	4,414	1,171	2,213	0,842	13,0	342,0	14,20
2017-02-08 03:10	4,982	1,427	3,133	1,013	13,0	359,0	14,93
2017-02-08 03:20	5,556	1,181	4,313	1,058	13,0	356,0	15,30
2017-02-08 03:30	9,219	2,070	6,153	2,011	20,0	14,0	15,66
2017-02-08 03:40	10,342	0,980	8,422	1,350	24,0	23,0	16,15
2017-02-08 03:50	10,902	1,078	8,477	1,494	24,0	24,0	16,03
2017-02-08 04:00	12,474	1,592	10,314	2,015	27,0	28,0	16,15
2017-02-08 04:10	13,553	0,996	11,788	1,370	27,0	30,0	16,15
2017-02-08 04:20	11,386	1,378	9,291	1,814	25,0	27,0	16,03
2017-02-08 04:30	12,215	1,489	9,665	1,773	25,0	24,0	16,03
2017-02-08 04:40	13,284	1,000	11,190	1,312	25,0	27,0	16,03
2017-02-08 04:50	12,982	0,862	11,150	1,483	25,0	27,0	16,15
2017-02-08 05:00	11,085	1,687	8,813	1,773	24,0	23,0	16,15
2017-02-08 05:10	11,778	1,520	9,858	1,711	25,0	25,0	16,15
2017-02-08 05:20	13,219	1,134	10,970	1,491	28,0	28,0	16,27
2017-02-08 05:30	12,944	1,188	10,387	1,589	27,0	28,0	16,27
2017-02-08 05:40	13,570	1,034	11,568	1,660	25,0	27,0	16,27
2017-02-08 05:50	12,602	1,161	10,447	1,620	25,0	27,0	16,15
2017-02-08 06:00	11,930	1,489	9,424	1,845	27,0	27,0	16,03
2017-02-08 06:10	12,060	1,604	10,007	2,048	25,0	25,0	16,15
2017-02-08 06:20	13,328	1,476	10,696	1,665	23,0	21,0	16,15
2017-02-08 06:30	12,558	1,378	9,720	1,507	21,0	21,0	16,15
2017-02-08 06:40	11,667	1,425	9,557	1,519	20,0	17,0	16,15
2017-02-08 06:50	11,582	1,602	9,237	1,702	20,0	17,0	16,15
2017-02-08 07:00	12,049	1,592	9,777	1,519	18,0	15,0	16,03
2017-02-08 07:10	9,795	2,663	7,576	2,493	15,0	8,0	15,79
2017-02-08 07:20	3,713	1,191	2,878	1,021	359,0	347,0	14,32
2017-02-08 07:30	5,996	2,173	3,939	2,264	32,0	23,0	15,18
2017-02-08 07:40	6,046	1,718	4,180	1,570	15,0	7,0	14,81
2017-02-08 07:50	8,305	2,701	6,246	2,759	34,0	35,0	15,05
2017-02-08 08:00	11,150	1,449	8,642	1,408	37,0	41,0	15,91
2017-02-08 08:10	9,175	1,858	7,258	1,790	31,0	31,0	15,79
2017-02-08 08:20	7,582	1,181	6,411	1,159	41,0	41,0	16,15
2017-02-08 08:30	9,148	1,312	8,072	1,494	44,0	48,0	16,27
2017-02-08 08:40	10,930	1,242	9,787	1,446	46,0	52,0	16,52
2017-02-08 08:50	11,161	1,174	9,711	1,303	44,0	49,0	16,64
2017-02-08 09:00	11,002	1,245	9,969	1,504	44,0	49,0	16,76
2017-02-08 09:10	11,269	1,309	9,551	1,462	44,0	48,0	16,89
2017-02-08 09:20	11,218	1,201	9,644	1,341	42,0	45,0	17,13
2017-02-08 09:30	12,022	1,361	10,411	1,697	42,0	46,0	17,25
2017-02-08 09:40	11,894	1,575	10,669	1,702	42,0	45,0	17,25
2017-02-08 09:50	11,857	1,691	10,140	1,816	44,0	45,0	17,37
2017-02-08 10:00	13,230	1,400	11,061	1,981	42,0	45,0	17,50
2017-02-08 10:10	12,925	1,650	10,737	1,778	41,0	42,0	17,74
2017-02-08 10:20	12,656	1,640	10,539	1,790	44,0	46,0	17,86
2017-02-08 10:30	12,721	1,572	11,052	1,749	46,0	48,0	17,86
2017-02-08 10:40	13,088	1,473	11,410	1,550	45,0	46,0	18,11
2017-02-08 10:50	14,780	1,082	13,266	1,427	41,0	41,0	17,98
2017-02-08 11:00	13,191	1,350	12,110	1,662	45,0	46,0	18,23
2017-02-08 11:10	13,246	1,732	11,684	1,722	46,0	46,0	18,35
2017-02-08 11:20	13,548	1,698	12,487	1,831	48,0	49,0	18,35
2017-02-08 11:30	13,200	1,661	11,752	1,786	45,0	45,0	18,35
2017-02-08 11:40	14,231	1,525	12,753	2,000	48,0	52,0	18,47
2017-02-08 11:50	13,154	1,736	12,064	1,775	46,0	48,0	18,72
2017-02-08 12:00	13,379	1,777	11,595	1,917	46,0	48,0	18,59
2017-02-08 12:10	13,649	1,568	12,162	1,540	49,0	51,0	18,47
2017-02-08 12:20	12,413	1,425	11,505	1,611	49,0	53,0	18,84
2017-02-08 12:30	12,504	1,861	11,003	1,805	46,0	46,0	18,96
2017-02-08 12:40	12,476	1,645	11,185	1,749	53,0	53,0	19,08
2017-02-08 12:50	11,764	1,795	10,517	1,606	48,0	51,0	18,84
2017-02-08 13:00	11,024	1,537	10,284	1,497	49,0	48,0	19,20
2017-02-08 13:10	10,983	1,460	9,624	1,540	51,0	53,0	19,20
2017-02-08 13:20	9,646	1,264	8,441	1,324	52,0	55,0	19,57
2017-02-08 13:30	11,070	1,725	9,844	1,866	48,0	49,0	19,45
2017-02-08 13:40	11,237	1,732	10,202	1,660	51,0	52,0	19,45
2017-02-08 13:50	11,419	1,336	10,667	1,615	53,0	55,0	19,33
2017-02-08 14:00	10,451	1,395	9,559	1,587	55,0	56,0	19,33
2017-02-08 14:10	9,849	1,315	8,647	1,199	49,0	51,0	19,81
2017-02-08 14:20	10,991	1,381	9,955	1,574	55,0	56,0	19,57
2017-02-08 14:30	10,970	1,158	10,034	1,562	55,0	58,0	19,33
2017-02-08 14:40	10,823	1,315	9,557	1,457	53,0	55,0	19,57
2017-02-08 14:50	11,231	1,350	9,768	1,525	46,0	49,0	19,45
2017-02-08 15:00	9,292	1,378	8,595	1,353	51,0	49,0	19,45
2017-02-08 15:10	9,923	1,730	8,835	1,681	52,0	52,0	19,33
2017-02-08 15:20	9,776	1,599	8,517	1,695	51,0	52,0	19,45
2017-02-08 15:30	10,056	1,832	9,168	1,547	51,0	49,0	19,45
2017-02-08 15:40	9,768	1,484	8,729	1,324	53,0	55,0	19,45
2017-02-08 15:50	9,493	1,261	8,414	1,350	53,0	59,0	19,33
2017-02-08 16:00	9,725	1,430	8,767	1,591	52,0	52,0	19,33
2017-02-08 16:10	10,182	1,491	9,011	1,537	48,0	49,0	19,20
2017-02-08 16:20	11,438	1,318	10,425	1,333	46,0	46,0	18,96
2017-02-08 16:30	11,008	1,512	9,527	1,733	48,0	48,0	19,08
2017-02-08 16:40	11,876	1,064	10,588	1,264	46,0	46,0	18,72
2017-02-08 16:50	11,791	1,332	10,286	1,651	45,0	45,0	18,59
2017-02-08 17:00	11,229	1,239	9,475	1,537	45,0	46,0	18,72
2017-02-08 17:10	11,992	0,876	10,365	1,419	44,0	46,0	18,59
2017-02-08 17:20	11,508	1,229	9,929	1,471	44,0	46,0	18,47
2017-02-08 17:30	12,498	1,103	11,061	1,560	44,0	46,0	18,35
2017-02-08 17:40	12,172	1,207	10,173	1,532	44,0	46,0	18,11
2017-02-08 17:50	13,202	1,355	11,310	1,646	44,0	46,0	17,98
2017-02-08 18:00	12,990	1,012	11,150	1,589	42,0	46,0	17,74
2017-02-08 18:10	13,311	0,858	11,435	1,329	44,0	45,0	17,62
2017-02-08 18:20	12,063	1,358	10,387	1,454	45,0	48,0	17,50
2017-02-08 18:30	12,362	1,194	10,295	1,480	45,0	48,0	17,25
2017-02-08 18:40	11,949	1,540	9,768	1,749	42,0	46,0	17,13
2017-02-08 18:50	12,474	1,194	10,023	1,814	42,0	45,0	16,89
2017-02-08 19:00	12,572	1,358	10,512	1,711	41,0	44,0	16,89
2017-02-08 19:10	10,812	1,406	8,096	1,591	41,0	42,0	16,89
2017-02-08 19:20	11,519	1,165	8,786	1,560	41,0	44,0	16,76
2017-02-08 19:30	12,446	0,968	10,208	1,553	41,0	44,0	16,64
2017-02-08 19:40	11,615	1,147	9,350	1,594	41,0	44,0	16,52
2017-02-08 19:50	11,340	0,876	9,646	1,387	39,0	41,0	16,52
2017-02-08 20:00	10,956	0,985	9,098	1,395	39,0	42,0	16,40
2017-02-08 20:10	10,723	0,928	9,087	1,218	39,0	42,0	16,40
2017-02-08 20:20	9,915	1,053	8,064	1,252	41,0	44,0	16,40
2017-02-08 20:30	9,809	1,242	7,814	1,185	39,0	44,0	16,27
2017-02-08 20:40	9,999	0,952	7,944	1,230	42,0	46,0	16,27
2017-02-08 20:50	10,926	0,973	9,008	1,173	42,0	48,0	16,27
2017-02-08 21:00	10,739	1,168	9,109	1,273	41,0	45,0	16,27
2017-02-08 21:10	9,703	1,027	7,985	1,267	39,0	42,0	16,27
2017-02-08 21:20	7,726	1,266	6,579	1,125	38,0	44,0	16,15
2017-02-08 21:30	6,728	1,171	5,760	1,132	39,0	42,0	16,15
2017-02-08 21:40	7,228	1,134	5,798	1,055	42,0	48,0	16,27
2017-02-08 21:50	8,288	1,008	6,818	1,132	39,0	41,0	16,27
2017-02-08 22:00	9,210	1,165	7,439	1,119	38,0	45,0	16,27
2017-02-08 22:10	8,879	1,184	7,543	1,218	39,0	44,0	16,27
2017-02-08 22:20	8,571	1,071	7,361	0,994	44,0	46,0	16,15
2017-02-08 22:30	9,420	1,242	8,436	1,273	42,0	48,0	16,27
2017-02-08 22:40	9,467	1,309	8,300	1,267	38,0	42,0	16,27
2017-02-08 22:50	8,504	1,545	7,049	1,457	32,0	32,0	16,27
2017-02-08 23:00	8,988	1,188	7,537	1,381	39,0	41,0	16,27
2017-02-08 23:10	7,440	1,141	6,479	0,983	35,0	35,0	16,15
2017-02-08 23:20	8,270	0,968	7,174	0,975	32,0	35,0	15,91
2017-02-08 23:30	8,303	0,940	6,653	0,883	34,0	38,0	15,79
2017-02-08 23:40	7,832	1,128	6,574	1,104	37,0	41,0	15,79
2017-02-08 23:50	7,721	1,273	6,200	1,101	38,0	44,0	15,79
2017-02-09 00:00	8,756	1,188	7,032	1,285	30,0	38,0	15,79
2017-02-09 00:10	9,795	1,191	7,391	1,298	30,0	34,0	15,91
2017-02-09 00:20	7,773	1,178	6,227	0,970	38,0	42,0	16,03
2017-02-09 00:30	7,256	1,155	5,741	1,261	35,0	32,0	15,79
2017-02-09 00:40	7,642	1,015	6,298	1,195	32,0	34,0	15,79
2017-02-09 00:50	8,004	1,124	6,827	0,955	32,0	34,0	15,79
2017-02-09 01:00	7,465	0,968	5,911	1,183	37,0	37,0	15,66
2017-02-09 01:10	8,615	0,911	7,326	0,986	34,0	37,0	15,54
2017-02-09 01:20	8,479	1,096	7,326	1,309	37,0	37,0	15,66
2017-02-09 01:30	8,658	1,008	7,470	1,169	37,0	39,0	15,66
2017-02-09 01:40	7,954	0,928	6,553	0,947	31,0	32,0	15,42
2017-02-09 01:50	7,416	1,067	5,909	1,021	28,0	27,0	15,42
2017-02-09 02:00	7,098	0,957	5,654	1,097	28,0	31,0	15,30
2017-02-09 02:10	8,936	1,355	7,396	1,333	30,0	27,0	15,42
2017-02-09 02:20	9,727	1,303	8,512	1,465	30,0	31,0	15,42
2017-02-09 02:30	10,269	1,219	8,802	1,364	27,0	28,0	15,42
2017-02-09 02:40	10,078	1,297	8,346	1,312	30,0	30,0	15,42
2017-02-09 02:50	8,675	1,075	7,454	1,104	30,0	34,0	15,30
2017-02-09 03:00	9,336	1,178	7,979	1,199	32,0	37,0	15,42
2017-02-09 03:10	8,144	1,520	6,634	1,315	35,0	38,0	15,30
2017-02-09 03:20	9,208	1,141	7,822	0,942	31,0	32,0	15,30
2017-02-09 03:30	8,998	1,363	7,475	1,387	35,0	39,0	15,18
2017-02-09 03:40	11,255	1,085	9,104	1,355	30,0	32,0	15,18
2017-02-09 03:50	11,471	0,996	9,174	1,319	23,0	24,0	15,18
2017-02-09 04:00	8,272	1,151	6,658	1,267	30,0	35,0	15,18
2017-02-09 04:10	9,890	1,117	7,755	1,367	27,0	27,0	15,18
2017-02-09 04:20	10,655	1,161	8,499	1,519	25,0	27,0	15,18
2017-02-09 04:30	10,459	1,344	7,994	1,483	25,0	27,0	15,18
2017-02-09 04:40	11,269	1,096	8,745	1,289	20,0	20,0	15,05
2017-02-09 04:50	10,385	1,103	8,118	1,146	24,0	27,0	15,18
2017-02-09 05:00	9,632	1,227	7,904	1,211	13,0	10,0	15,18
2017-02-09 05:10	10,062	0,885	7,415	1,218	21,0	24,0	15,30
2017-02-09 05:20	7,353	2,252	5,315	1,975	7,0	353,0	14,57
2017-02-09 05:30	8,517	1,378	6,224	1,270	18,0	14,0	15,05
2017-02-09 05:40	8,637	1,134	6,474	1,101	21,0	20,0	14,93
2017-02-09 05:50	8,305	1,338	5,610	1,579	21,0	14,0	14,57
2017-02-09 06:00	7,826	1,663	4,572	1,646	11,0	357,0	14,08
2017-02-09 06:10	9,116	1,041	6,243	1,370	20,0	17,0	14,32
2017-02-09 06:20	7,655	1,872	6,004	1,530	23,0	18,0	14,57
2017-02-09 06:30	2,834	0,653	2,208	0,456	338,0	318,0	13,47
2017-02-09 06:40	4,648	0,992	2,191	0,714	14,0	353,0	13,59
2017-02-09 06:50	7,764	1,499	5,371	1,656	27,0	21,0	13,83
2017-02-09 07:00	7,187	1,819	5,231	1,577	14,0	3,0	14,20
2017-02-09 07:10	2,704	0,634	2,685	0,570	314,0	301,0	12,86
2017-02-09 07:20	1,488	0,491	0,967	0,481	345,0	312,0	13,22
2017-02-09 07:30	1,819	0,670	1,596	0,796	354,0	273,0	13,22
2017-02-09 07:40	1,801	0,513	2,872	0,576	318,0	291,0	12,73
2017-02-09 07:50	3,057	0,693	2,053	0,589	354,0	326,0	12,98
2017-02-09 08:00	2,924	0,521	2,121	0,456	346,0	308,0	13,10
2017-02-09 08:10	5,543	0,898	2,199	0,576	37,0	23,0	13,10
2017-02-09 08:20	3,669	1,089	2,365	0,800	44,0	14,0	13,59
2017-02-09 08:30	2,758	0,623	2,319	0,627	338,0	326,0	13,71
2017-02-09 08:40	5,491	1,336	3,564	1,364	17,0	359,0	14,81
2017-02-09 08:50	7,294	1,251	5,804	1,501	32,0	37,0	15,66
2017-02-09 09:00	3,590	1,207	3,227	1,205	342,0	329,0	15,66
2017-02-09 09:10	5,140	1,320	4,500	1,562	18,0	6,0	16,03
2017-02-09 09:20	6,894	0,902	6,283	0,900	35,0	38,0	16,64
2017-02-09 09:30	6,513	1,454	6,213	1,252	18,0	21,0	17,01
2017-02-09 09:40	5,322	1,353	5,000	1,211	17,0	11,0	17,13
2017-02-09 09:50	6,260	1,486	5,896	1,408	14,0	11,0	17,25
2017-02-09 10:00	7,891	1,266	7,125	1,449	30,0	30,0	17,50
2017-02-09 10:10	5,412	1,725	5,320	1,886	21,0	21,0	17,74
2017-02-09 10:20	5,891	1,703	5,580	1,880	34,0	38,0	17,86
2017-02-09 10:30	2,913	1,565	3,216	1,649	326,0	330,0	18,35
2017-02-09 10:40	3,541	1,145	3,092	1,032	21,0	25,0	18,47
2017-02-09 10:50	2,000	0,577	2,004	0,549	293,0	288,0	18,11
2017-02-09 11:00	1,513	0,590	1,546	0,527	257,0	239,0	18,96
2017-02-09 11:10	1,841	1,350	1,711	0,990	255,0	167,0	19,57
2017-02-09 11:20	6,454	1,285	6,281	1,205	30,0	45,0	19,08
2017-02-09 11:30	7,963	1,303	7,541	1,486	45,0	46,0	19,20
2017-02-09 11:40	3,136	1,229	3,325	1,491	346,0	340,0	19,57
2017-02-09 11:50	4,849	1,815	4,126	1,990	38,0	11,0	19,57
2017-02-09 12:00	4,232	1,430	4,069	1,570	8,0	6,0	19,69
2017-02-09 12:10	5,553	1,893	4,938	1,567	25,0	11,0	19,94
2017-02-09 12:20	4,803	2,080	3,982	1,801	28,0	20,0	20,06
2017-02-09 12:30	9,369	1,038	8,617	1,246	46,0	48,0	19,81
2017-02-09 12:40	7,571	1,406	7,112	1,525	45,0	46,0	20,43
2017-02-09 12:50	6,328	2,025	6,181	1,778	35,0	34,0	20,67
2017-02-09 13:00	5,292	2,256	5,630	2,284	316,0	325,0	20,67
2017-02-09 13:10	5,379	2,126	5,193	2,021	21,0	28,0	20,30
2017-02-09 13:20	3,824	2,579	3,771	1,941	49,0	68,0	19,81
2017-02-09 13:30	8,468	1,414	8,194	1,486	143,0	187,0	19,20
2017-02-09 13:40	6,753	1,107	6,873	1,276	222,0	222,0	19,45
